cik,company,period_of_report,gvkey,datadate,filename,can_label,qualified,label,bankruptcy_prediction_split,bankruptcy_date_1,bankruptcy_date_2,bankruptcy_date_3,filing_date,cik_year,gc_list,year,accessionNumber,form,primaryDocument,isXBRL,reportDateIndex,revenue,sga_expenses,gross_profit,cost_of_goods_sold,operating_expenses,operating_income,interest_expense,pretax_income,income_taxes,net_income,earnings_per_share_basic,earnings_per_share_diluted,goodwill,assets,current_assets,noncurrent_assets,cash_and_cash_equivalents,short_term_investments,accounts_receivable,inventory,property_plant_and_equipment_net,accounts_payable,current_liabilities,long_term_debt,noncurrent_liabilities,liabilities,net_cash_from_operating_activities,net_cash_from_investing_activities,net_cash_from_financing_activities,cash_end_of_period,depreciation_and_amortization,capital_expenditures,accumulated_other_comprehensive_income,stockholders_equity
3545,"ALICO, INC.",2019-09-30,1266,30/09/2019,/2019/3545_10K_2019_0000003545-19-000143.json,True,Yes,False,test,,,,2019-12-05,3545__2019,[],2019,0000003545-19-000143,10-K,alco-93019x10k.htm,1,313,122251000.000000,15146000.000000,60360000.000000,,,-27000.000000,7180000.000000,37833000.000000,5019000.000000,37450000.000000,5.060000,5.050000,2246000.000000,417388000.000000,61977000.000000,1049000.000000,5208000.000000,28951000.000000,713000.000000,40143000.000000,345648000.000000,4163000.000000,28951000.000000,0.000000,0.000000,194303000.000000,48832000.000000,486000.000000,-52294000.000000,0.000000,13924000.000000,14602000.000000,,199398000.000000
3545,"ALICO, INC.",2020-09-30,1266,30/09/2020,/2020/3545_10K_2020_0001564590-20-056379.json,True,Yes,False,test,,,,2020-12-08,3545__2020,[],2020,0001564590-20-056379,10-K,alco-10k_20200930.htm,1,254,92507000.000000,10998000.000000,17919000.000000,,,-85000.000000,5981000.000000,23662000.000000,24456000.000000,23714000.000000,3.160000,3.160000,2246000.000000,423937000.000000,51899000.000000,1387000.000000,16524000.000000,21158000.000000,4347000.000000,40855000.000000,350061000.000000,3533000.000000,21158000.000000,139106000.000000,372000.000000,216341000.000000,29000.000000,486000.000000,-14689000.000000,29000.000000,14520000.000000,31541000.000000,,221782000.000000
3545,"ALICO, INC.",2021-09-30,1266,30/09/2021,/2021/3545_10K_2021_0001564590-21-059499.json,True,Yes,False,test,,,,2021-12-07,3545__2021,[],2021,0001564590-21-059499,10-K,alco-10k_20210930.htm,1,182,108564000.000000,9453000.000000,23893000.000000,,,13000.000000,3987000.000000,34859000.000000,31947000.000000,34820000.000000,4.640000,4.640000,2246000.000000,433217000.000000,54913000.000000,1152000.000000,16524000.000000,22306000.000000,6105000.000000,43377000.000000,373231000.000000,7274000.000000,22306000.000000,122009000.000000,306000.000000,242203000.000000,16504000.000000,103000.000000,-32037000.000000,16504000.000000,15122000.000000,37266000.000000,,247605000.000000
775368,ALLEGHANY CORP /DE,2003-12-31,1274,31/12/2003,/2003/775368_10K_2003_0000950123-04-002382.json,True,Yes,False,train,,,,2004-02-26,775368__2003,[],2004,0000950123-04-002382,10-K,y94476e10vk.txt,0,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775368,ALLEGHANY CORP /DE,2004-12-31,1274,31/12/2004,/2004/775368_10K_2004_0000950123-05-002760.json,True,Yes,False,train,,,,2005-03-08,775368__2004,[],2005,0000950123-05-002760,10-K,y06166e10vk.txt,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775368,ALLEGHANY CORP /DE,2005-12-31,1274,31/12/2005,/2005/775368_10K_2005_0000950123-06-002533.json,True,Yes,False,train,,,,2006-03-03,775368__2005,[],2006,0000950123-06-002533,10-K,y18019e10vk.htm,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775368,ALLEGHANY CORP /DE,2006-12-31,1274,31/12/2006,/2006/775368_10K_2006_0000950123-07-002859.json,True,Yes,False,train,,,,2007-02-28,775368__2006,[],2007,0000950123-07-002859,10-K,y30951e10vk.htm,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775368,ALLEGHANY CORP /DE,2007-12-31,1274,31/12/2007,/2007/775368_10K_2007_0000950123-08-002163.json,True,Yes,False,train,,,,2008-02-27,775368__2007,[],2008,0000950123-08-002163,10-K,y44451e10vk.htm,0,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775368,ALLEGHANY CORP /DE,2008-12-31,1274,31/12/2008,/2008/775368_10K_2008_0000950123-09-003629.json,True,Yes,False,train,,,,2009-02-27,775368__2008,[],2009,0000950123-09-003629,10-K,y74706e10vk.htm,0,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775368,ALLEGHANY CORP /DE,2009-12-31,1274,31/12/2009,/2009/775368_10K_2009_0000950123-10-017570.json,True,Yes,False,train,,,,2010-02-26,775368__2009,[],2010,0000950123-10-017570,10-K,y82653e10vk.htm,0,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775368,ALLEGHANY CORP /DE,2010-12-31,1274,31/12/2010,/2010/775368_10K_2010_0000950123-11-018269.json,True,Yes,False,train,,,,2011-02-25,775368__2010,[],2011,0000950123-11-018269,10-K,y88984e10vk.htm,1,833,985352000.000000,28854000.000000,,,37157000.000000,198502000.000000,37157000.000000,198502000.000000,78869000.000000,55262000.000000,22.290000,22.290000,,6431699000.000000,,6431699000.000000,76741000.000000,264811000.000000,,,19504000.000000,,326519000.000000,298923000.000000,326519000.000000,2908868000.000000,60868000.000000,-55036000.000000,333000.000000,60868000.000000,33816000.000000,6607000.000000,,2908868000.000000
775368,ALLEGHANY CORP /DE,2011-12-31,1274,31/12/2011,/2011/775368_10K_2011_0001193125-12-076843.json,True,Yes,False,train,,,,2012-02-24,775368__2011,[],2012,0001193125-12-076843,10-K,d271778d10k.htm,1,734,981837000.000000,41007000.000000,,,34456000.000000,143251000.000000,34456000.000000,143251000.000000,47586000.000000,80297000.000000,16.260000,16.200000,48095000.000000,6478089000.000000,,6478089000.000000,84749000.000000,1096517000.000000,,,17906000.000000,,328893000.000000,299035000.000000,328893000.000000,2925677000.000000,93641000.000000,-3801000.000000,243000.000000,93641000.000000,27045000.000000,6411000.000000,,2925677000.000000
775368,ALLEGHANY CORP /DE,2012-12-31,1274,31/12/2012,/2012/775368_10K_2012_0001193125-13-069346.json,True,Yes,False,train,,,,2013-02-21,775368__2012,[],2013,0001193125-13-069346,10-K,d449844d10k.htm,1,642,4753212000.000000,75842000.000000,,,123700000.000000,702244000.000000,123700000.000000,702244000.000000,17032000.000000,-100732000.000000,45.480000,45.480000,83447000.000000,22807967000.000000,,22807967000.000000,649524000.000000,366044000.000000,,,34118000.000000,,579935000.000000,1811483000.000000,579935000.000000,6403787000.000000,495854000.000000,163948000.000000,9279000.000000,436502000.000000,464857000.000000,8123000.000000,,6403787000.000000
775368,ALLEGHANY CORP /DE,2013-12-31,1274,31/12/2013,/2013/775368_10K_2013_0001193125-14-067345.json,True,Yes,False,train,,,,2014-02-25,775368__2013,[],2014,0001193125-14-067345,10-K,d647217d10k.htm,1,578,4971654000.000000,36111000.000000,,,164859000.000000,628421000.000000,164859000.000000,628421000.000000,225882000.000000,629354000.000000,37.440000,37.440000,99747000.000000,23361088000.000000,,23361088000.000000,498315000.000000,1317895000.000000,,,58974000.000000,,810507000.000000,1794407000.000000,810507000.000000,6923757000.000000,583860000.000000,-92770000.000000,-30217000.000000,436502000.000000,246598000.000000,17427000.000000,,6947521000.000000
775368,ALLEGHANY CORP /DE,2014-12-31,1274,31/12/2014,/2014/775368_10K_2014_0001193125-15-060159.json,True,Yes,False,train,,,,2015-02-24,775368__2014,[],2015,0001193125-15-060159,10-K,d840943d10k.htm,1,507,5231809000.000000,47054000.000000,,,252673000.000000,679239000.000000,252673000.000000,679239000.000000,251777000.000000,680132000.000000,41.400000,41.400000,111904000.000000,23489436000.000000,,23489436000.000000,605259000.000000,715553000.000000,,,88910000.000000,,729767000.000000,1767125000.000000,729767000.000000,7473428000.000000,-302075000.000000,257090000.000000,22674000.000000,8203000.000000,178949000.000000,43681000.000000,,7482044000.000000
775368,ALLEGHANY CORP /DE,2015-12-31,1274,31/12/2015,/2015/775368_10K_2015_0001193125-16-473635.json,True,Yes,False,test,,,,2016-02-23,775368__2015,[],2016,0001193125-16-473635,10-K,d66024d10k.htm,1,444,4999478000.000000,46503000.000000,,,342361000.000000,560315000.000000,342361000.000000,560315000.000000,195173000.000000,562195000.000000,35.140000,35.130000,141015000.000000,22846333000.000000,,22846333000.000000,475267000.000000,365810000.000000,,,101306000.000000,,930967000.000000,1390340000.000000,930967000.000000,7554707000.000000,-608783000.000000,204767000.000000,2033000.000000,156867000.000000,163062000.000000,27258000.000000,,7554707000.000000
775368,ALLEGHANY CORP /DE,2016-12-31,1274,31/12/2016,/2016/775368_10K_2016_0001193125-17-052180.json,True,Yes,False,test,,,,2017-02-22,775368__2016,[],2017,0001193125-17-052180,10-K,d308070d10k.htm,1,398,6131019000.000000,42960000.000000,,,765226000.000000,456921000.000000,765226000.000000,456921000.000000,187141000.000000,460664000.000000,29.600000,29.590000,284974000.000000,23756591000.000000,,23756591000.000000,594091000.000000,645245000.000000,,,112920000.000000,,912081000.000000,1476489000.000000,912081000.000000,7939945000.000000,-17414000.000000,29861000.000000,50906000.000000,180242000.000000,160469000.000000,24005000.000000,,7939945000.000000
775368,ALLEGHANY CORP /DE,2017-12-31,1274,31/12/2017,/2017/775368_10K_2017_0001193125-18-052080.json,True,Yes,False,test,,,,2018-02-21,775368__2017,[],2018,0001193125-18-052080,10-K,d469642d10k.htm,1,336,6424655000.000000,46998000.000000,,,967104000.000000,90133000.000000,967104000.000000,90133000.000000,-63802000.000000,100492000.000000,5.850000,5.850000,334905000.000000,25384317000.000000,,25384317000.000000,838375000.000000,743358000.000000,,,125337000.000000,,1068907000.000000,1484897000.000000,1068907000.000000,8514063000.000000,-64372000.000000,22678000.000000,-19400000.000000,244311000.000000,135029000.000000,,,8514063000.000000
775368,ALLEGHANY CORP /DE,2018-12-31,1274,31/12/2018,/2018/775368_10K_2018_0001193125-19-045528.json,True,Yes,False,test,,,,2019-02-20,775368__2018,[],2019,0001193125-19-045528,10-K,d666096d10k.htm,1,272,6887160000.000000,15732000.000000,,,1579309000.000000,39539000.000000,1579309000.000000,39539000.000000,-15062000.000000,54654000.000000,2.620000,2.620000,455142000.000000,25344896000.000000,,25344896000.000000,1038763000.000000,893776000.000000,,,195243000.000000,,1127346000.000000,1669039000.000000,1127346000.000000,7692710000.000000,402423000.000000,86478000.000000,4512000.000000,235176000.000000,127374000.000000,,,7692710000.000000
775368,ALLEGHANY CORP /DE,2019-12-31,1274,31/12/2019,/2019/775368_10K_2019_0001564590-20-005335.json,True,Yes,False,test,,,,2020-02-19,775368__2019,[],2020,0001564590-20-005335,10-K,y-10k_20191231.htm,1,213,9040716000.000000,74830000.000000,,,2263326000.000000,857801000.000000,2263326000.000000,857801000.000000,233435000.000000,890201000.000000,59.440000,59.390000,523021000.000000,26931604000.000000,,26931604000.000000,1179098000.000000,573605000.000000,,,205397000.000000,,1516076000.000000,1751113000.000000,1516076000.000000,8776734000.000000,714405000.000000,40218000.000000,-40530000.000000,218260000.000000,119513000.000000,,,8776734000.000000
775368,ALLEGHANY CORP /DE,2020-12-31,1274,31/12/2020,/2020/775368_10K_2020_0001564590-21-007601.json,True,Yes,False,test,,,,2021-02-23,775368__2020,[],2021,0001564590-21-007601,10-K,y-10k_20201231.htm,1,144,8896719000.000000,48581000.000000,,,2429262000.000000,101754000.000000,2429262000.000000,101754000.000000,30734000.000000,126883000.000000,7.140000,7.040000,614163000.000000,28927010000.000000,,28927010000.000000,791442000.000000,465153000.000000,,,267872000.000000,,1594918000.000000,2135946000.000000,1594918000.000000,8755720000.000000,1036834000.000000,12973000.000000,-27912000.000000,128921000.000000,160002000.000000,,,8755720000.000000
3673,ALLEGHENY ENERGY INC,2003-12-31,1279,31/12/2003,/2003/3673_10K_2003_0001193125-04-039165.json,True,Yes,False,train,,,,2004-03-11,3673__2003,[],2004,0001193125-04-039165,10-K,d10k.htm,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,ALLEGHENY ENERGY INC,2004-12-31,1279,31/12/2004,/2004/3673_10K_2004_0001193125-05-046681.json,True,Yes,False,train,,,,2005-03-10,3673__2004,[],2005,0001193125-05-046681,10-K,d10k.htm,0,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,"ALLEGHENY ENERGY, INC",2005-12-31,1279,31/12/2005,/2005/3673_10K_2005_0001193125-06-041541.json,True,Yes,False,train,,,,2006-03-01,3673__2005,[],2006,0001193125-06-041541,10-K,d10k.htm,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,"ALLEGHENY ENERGY, INC",2006-12-31,1279,31/12/2006,/2006/3673_10K_2006_0001193125-07-041305.json,True,Yes,False,train,,,,2007-02-28,3673__2006,[],2007,0001193125-07-041305,10-K,d10k.htm,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,"ALLEGHENY ENERGY, INC",2007-12-31,1279,31/12/2007,/2007/3673_10K_2007_0001193125-08-040224.json,True,Yes,False,train,,,,2008-02-27,3673__2007,[],2008,0001193125-08-040224,10-K,d10k.htm,0,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,"ALLEGHENY ENERGY, INC",2008-12-31,1279,31/12/2008,/2008/3673_10K_2008_0001193125-09-041324.json,True,Yes,False,train,,,,2009-03-02,3673__2008,[],2009,0001193125-09-041324,10-K,d10k.htm,0,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,"ALLEGHENY ENERGY, INC",2009-12-31,1279,31/12/2009,/2009/3673_10K_2009_0001193125-10-044488.json,True,Yes,False,train,,,,2010-03-01,3673__2009,[],2010,0001193125-10-044488,10-K,d10k.htm,1,244,3426800000.000000,,,,687100000.000000,7000000.000000,291100000.000000,392800000.000000,7000000.000000,394100000.000000,2.320000,2.310000,367300000.000000,11589100000.000000,1345300000.000000,60200000.000000,60200000.000000,985600000.000000,14000000.000000,26700000.000000,1313200000.000000,87300000.000000,3058400000.000000,4417000000.000000,3058400000.000000,3058400000.000000,799600000.000000,-1084800000.000000,209700000.000000,2000000.000000,282100000.000000,132500000.000000,,3128100000.000000
3673,"ALLEGHENY ENERGY, INC",2010-12-31,1279,31/12/2010,/2010/3673_10K_2010_0001193125-11-043729.json,True,Yes,False,train,,,,2011-02-23,3673__2010,[],2011,0001193125-11-043729,10-K,d10k.htm,1,39,3902900000.000000,,,,732900000.000000,13300000.000000,316400000.000000,411700000.000000,13300000.000000,411700000.000000,2.420000,2.420000,367300000.000000,12075800000.000000,1515600000.000000,29400000.000000,29400000.000000,790900000.000000,15700000.000000,49800000.000000,1421100000.000000,99500000.000000,3157200000.000000,4205000000.000000,3157200000.000000,3157200000.000000,816000000.000000,-625600000.000000,-100000.000000,0.000000,323500000.000000,137900000.000000,,3441700000.000000
773840,HONEYWELL INTERNATIONAL INC,2003-12-31,1300,31/12/2003,/2003/773840_10K_2003_0000950117-04-000868.json,True,Yes,False,train,,,,2004-03-04,773840__2003,[],2004,0000950117-04-000868,10-K,a36887.txt,0,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773840,HONEYWELL INTERNATIONAL INC,2004-12-31,1300,31/12/2004,/2004/773840_10K_2004_0000950117-05-000756.json,True,Yes,False,train,,,,2005-02-25,773840__2004,[],2005,0000950117-05-000756,10-K,a38747.htm,0,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773840,HONEYWELL INTERNATIONAL INC,2005-12-31,1300,31/12/2005,/2005/773840_10K_2005_0000950117-06-000980.json,True,Yes,False,train,,,,2006-03-01,773840__2005,[],2006,0000950117-06-000980,10-K,a41243.htm,0,1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773840,HONEYWELL INTERNATIONAL INC,2006-12-31,1300,31/12/2006,/2006/773840_10K_2006_0000930413-07-001369.json,True,Yes,False,train,,,,2007-02-16,773840__2006,[],2007,0000930413-07-001369,10-K,c44492_10k.htm,0,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773840,HONEYWELL INTERNATIONAL INC,2007-12-31,1300,31/12/2007,/2007/773840_10K_2007_0000930413-08-001037.json,True,Yes,False,train,,,,2008-02-15,773840__2007,[],2008,0000930413-08-001037,10-K,c51271_10k.htm,0,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773840,HONEYWELL INTERNATIONAL INC,2008-12-31,1300,31/12/2008,/2008/773840_10K_2008_0000930413-09-000801.json,True,Yes,False,train,,,,2009-02-13,773840__2008,[],2009,0000930413-09-000801,10-K,c56028_10k.htm,0,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773840,HONEYWELL INTERNATIONAL INC,2009-12-31,1300,31/12/2009,/2009/773840_10K_2009_0000930413-10-000784.json,True,Yes,False,train,,,,2010-02-12,773840__2009,[],2010,0000930413-10-000784,10-K,c60039_10k.htm,1,433,30908000000.000000,4341000000.000000,,4548000000.000000,4548000000.000000,55000000.000000,459000000.000000,2153000000.000000,789000000.000000,2153000000.000000,2.860000,2.850000,10494000000.000000,36004000000.000000,13936000000.000000,1594000000.000000,2801000000.000000,579000000.000000,6274000000.000000,3446000000.000000,4847000000.000000,3633000000.000000,1594000000.000000,579000000.000000,1594000000.000000,8844000000.000000,3946000000.000000,-65000000.000000,-2152000000.000000,1000000.000000,957000000.000000,31000000.000000,,764200000.000000
773840,HONEYWELL INTERNATIONAL INC,2010-12-31,1300,31/12/2010,/2010/773840_10K_2010_0000930413-11-000961.json,True,Yes,False,train,,,,2011-02-11,773840__2010,[],2011,0000930413-11-000961,10-K,c63936_10-k.htm,1,88,33370000000.000000,4717000000.000000,,4818000000.000000,4818000000.000000,95000000.000000,386000000.000000,2022000000.000000,95000000.000000,2035000000.000000,2.610000,2.590000,11597000000.000000,37834000000.000000,15011000000.000000,1477000000.000000,2650000000.000000,616000000.000000,7068000000.000000,3958000000.000000,4840000000.000000,4344000000.000000,1477000000.000000,616000000.000000,1477000000.000000,10666000000.000000,4203000000.000000,-5000000.000000,-2047000000.000000,4203000000.000000,987000000.000000,14000000.000000,,10787000000.000000
773840,HONEYWELL INTERNATIONAL INC,2011-12-31,1300,31/12/2011,/2011/773840_10K_2011_0000930413-12-000976.json,True,Yes,False,train,,,,2012-02-17,773840__2011,[],2012,0000930413-12-000976,10-K,c68029_10k.htm,1,1730,36529000000.000000,5399000000.000000,,5336000000.000000,5336000000.000000,84000000.000000,376000000.000000,2067000000.000000,84000000.000000,2074000000.000000,2.650000,2.610000,11858000000.000000,39808000000.000000,16134000000.000000,1417000000.000000,3698000000.000000,494000000.000000,7228000000.000000,4264000000.000000,4804000000.000000,4738000000.000000,1417000000.000000,494000000.000000,1417000000.000000,10806000000.000000,2833000000.000000,-24000000.000000,-1114000000.000000,194000000.000000,957000000.000000,6000000.000000,,10902000000.000000
773840,HONEYWELL INTERNATIONAL INC,2012-12-31,1300,31/12/2012,/2012/773840_10K_2012_0000930413-13-000907.json,True,Yes,False,train,,,,2013-02-15,773840__2012,[],2013,0000930413-13-000907,10-K,c72130_10-k.htm,1,1391,7853000000.000000,5218000000.000000,,5362000000.000000,33790000000.000000,70000000.000000,351000000.000000,2926000000.000000,70000000.000000,2931000000.000000,3.740000,3.690000,12425000000.000000,41853000000.000000,17598000000.000000,1365000000.000000,4634000000.000000,623000000.000000,7429000000.000000,4235000000.000000,5001000000.000000,4736000000.000000,1365000000.000000,623000000.000000,1365000000.000000,12975000000.000000,3517000000.000000,-11000000.000000,-1206000000.000000,-108000000.000000,926000000.000000,5000000.000000,,13065000000.000000
773840,HONEYWELL INTERNATIONAL INC,2013-12-31,1300,31/12/2013,/2013/773840_10K_2013_0000930413-14-000634.json,True,Yes,False,train,,,,2014-02-14,773840__2013,[],2014,0000930413-14-000634,10-K,c75936_10k.htm,1,1007,7841000000.000000,5190000000.000000,,5047000000.000000,33643000000.000000,238000000.000000,327000000.000000,3924000000.000000,238000000.000000,3962000000.000000,4.990000,4.920000,13046000000.000000,45435000000.000000,21164000000.000000,1019000000.000000,6422000000.000000,393000000.000000,7929000000.000000,4293000000.000000,5278000000.000000,5174000000.000000,1019000000.000000,393000000.000000,1019000000.000000,17467000000.000000,2833000000.000000,-201000000.000000,28000000.000000,-308000000.000000,989000000.000000,15000000.000000,,17579000000.000000
773840,HONEYWELL INTERNATIONAL INC,2014-12-31,1300,31/12/2014,/2014/773840_10K_2014_0000930413-15-000621.json,True,Yes,False,train,,,,2015-02-13,773840__2014,[],2015,0000930413-15-000621,10-K,c79276_10k.htm,1,582,7908000000.000000,5518000000.000000,,5068000000.000000,34488000000.000000,305000000.000000,318000000.000000,4239000000.000000,305000000.000000,4329000000.000000,5.400000,5.330000,12788000000.000000,45451000000.000000,22191000000.000000,911000000.000000,6959000000.000000,465000000.000000,7960000000.000000,4405000000.000000,5383000000.000000,5365000000.000000,911000000.000000,465000000.000000,911000000.000000,17657000000.000000,-2272000000.000000,170000000.000000,-2000000.000000,327000000.000000,924000000.000000,18000000.000000,,17784000000.000000
773840,HONEYWELL INTERNATIONAL INC,2015-12-31,1300,31/12/2015,/2015/773840_10K_2015_0000930413-16-005457.json,True,Yes,False,test,,,,2016-02-12,773840__2015,[],2016,0000930413-16-005457,10-K,c83288_10k.htm,1,347,7886000000.000000,5006000000.000000,,4972000000.000000,31995000000.000000,68000000.000000,310000000.000000,4768000000.000000,68000000.000000,4847000000.000000,6.110000,6.040000,15895000000.000000,49316000000.000000,20053000000.000000,526000000.000000,5455000000.000000,517000000.000000,8075000000.000000,4420000000.000000,5789000000.000000,5580000000.000000,526000000.000000,517000000.000000,526000000.000000,18283000000.000000,102000000.000000,102000000.000000,0.000000,5228000000.000000,672000000.000000,15000000.000000,,18418000000.000000
